cmp_segid,cmp_name,cmp_from,cmp_to,direction,length,cls_hcm85,year,period,auto_speed,los_hcm85,transit_speed,transit_sd,transit_cv,atspd_ratio
25,19th Ave/Park Presidio,Lincoln,Lake,N,1.84601264148,3,1993,AM,21.9,B,,,,
7,3rd St,Terry Francois,Evans,S,2.36056503215,3,2015,PM,16.6,C,,,,
58,Bush,Masonic,Gough,E,1.24315754846,3,2015,PM,19.1,B,,,,
131,Harrison,Embarcadero,1st,W,0.342951254629,3,2017,PM,5.3,F,,,,
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,2011,AM,18.9666189117,D,13.19,3.1,23.50265352539802881000,1.4379544284836998
88,Duboce/Division,Mission,Market,W,0.348636697167,3,1993,AM,10.7,D,,,,
101,Franklin,Pine,Lombard,N,0.830624686731,3,2015,PM,16.1,C,,,,
89,Embarcadero,Townsend,North Point,N,2.16495434302,3,2019,AM,14.89756744278082,C,,,,
139,Junipero Serra,19th,Sloat,N,1.21069461907,1,2007,PM,15.4617159503,E,,,,
183,North Point,Columbus,Van Ness,W,0.383452476840,3,2001,PM,10.4,D,,,,
230,West Portal,Sloat,Ulloa,N,0.535165055910,3,2009,AM,15.5084301917,C,,,,
26,19th Ave/Park Presidio,Lake,US-101,N,1.18461024485,1,2015,PM,17.7,D,11.3,4.8,42.47787610619469026500,1.5663716814159292
110,Geary,25th Ave,Arguello,E,1.41841474441,3,2004,PM,8.4,E,,,,
61,Castro/Divisadero,14th,Geary,N,1.13408167104,3,2019,PM,9.929394780523792,D,6.055638443576238,0.7394974613088094,12.21171752902885194800,1.6396941252423676
164,Masonic,Geary,Bush/Euclid,N,0.200551608548,3,2019,PM,16.674171616022097,C,,,,
11,5th St,Brannan,Market,N,0.722305536750,3,1991,AM,7.9,E,,,,
111,Geary,Arguello,Gough,E,1.91390459887,3,2007,PM,27.4022082687,A,,,,
212,Sutter,Mason,Gough,W,0.820507468686,3,2006,PM,13.3,C,6.5,,,2.0461538461538462
77,Doyle/Lombard/Richardson,County Line,SF Cemetery,E,1.15791853500,1,2019,PM,48.57348792829261,A,,,,
26,19th Ave/Park Presidio,Lake,US-101,N,1.18461024485,1,2013,PM,44.6,A,18.9,1.8,9.52380952380952381000,2.3597883597883598
236,US-101,I-80,Market,N,1.26905790716,Fwy,1993,AM,45.4,E,,,,
115,Geary,25th Ave,Great Hwy,W,1.78761096415,3,2017,AM,16.8,C,8.5,2.105231579,24.76743034117647058800,1.9764705882352941
12,5th St,Market,Brannan,S,0.722304002247,3,2017,AM,11.4,D,6.4,0.478667742,7.47918346875000000000,1.7812500000000000
47,Broadway,Larkin,Powell,E,0.547817354303,1,1999,PM,25.5,C,,,,
209,Stanyan,Turk,Fulton,S,0.199649573974,3,1997,AM,16.7,C,,,,
4,3rd St,Jamestown,Evans,N,1.62369965920,3,2007,AM,20.4973342759,B,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2013,PM,6.57963446475,F,,,,
75,Columbus,North Point,Greenwich,S,0.424419897198,3,2006,PM,15.9,C,7.3,,,2.1780821917808219
78,Doyle/Lombard/Richardson,SF Cemetery,Lyon/Francisco,E,0.925783629892,1,2017,PM,29.7,B,21.3,4.854981944,22.79334246009389671400,1.3943661971830986
115,Geary,25th Ave,Great Hwy,W,1.78761096415,3,2013,PM,16.9,C,11.0,0.5,4.54545454545454545500,1.5363636363636364
218,Turk,Hyde,Gough,W,0.456299639356,3,2013,AM,14.1,C,9.7,2.8,28.86597938144329896900,1.4536082474226804
71,Cesar Chavez,Bryant,Guerrero,W,0.754605993692,3,2007,AM,15.99,C,,,,
87,Duboce/Division,Potrero,Mission,W,0.662127318457,3,2004,AM,5.8,F,,,,
172,Mission/Otis,3rd,Embarcadero,N,0.735527428542,3,2013,AM,14.7,C,6.7,0.9,13.43283582089552238800,2.1940298507462687
110,Geary,25th Ave,Arguello,E,1.41841474441,3,2019,PM,15.27092123842218,C,8.482965978629718,1.193176241304333,14.06555495224408253200,1.8001865475934566
86,Duboce/Division,Mission,Potrero,E,0.662291590226,3,1995,AM,11.5,D,,,,
245,I-80,Fremont Exit,Treasure Island,E,2.69955015435,Fwy,1993,AM,50.8,D,,,,
100,Franklin,Market,Pine,N,1.06130230475,3,2015,AM,11.1,D,,,,
61,Castro/Divisadero,14th,Geary,N,1.13408167104,3,2015,AM,11.7,D,6.6,0.5,7.57575757575757575800,1.7727272727272727
181,North Point,Columbus,Embarcadero,E,0.613771483517,3,2017,PM,9.3,D,7.5,3.305812864,44.07750485333333333300,1.2400000000000000
143,Kearny,Market,Columbus,N,0.647422162187,3,2015,AM,8.6,E,6.1,0.4,6.55737704918032786900,1.4098360655737705
237,I-80,Treasure Island,Fremont Exit,W,2.71014073660,Fwy,2013,PM,23.8,F,,,,
76,Columbus,Greenwich,Montgomery,S,0.670645593109,3,2009,PM,7.11776082579,E,5.62951353491,,,1.2643651679050085
84,Drumm,Washington,Market,S,0.216551603299,3,2011,PM,17.724427444,C,,,,
201,Potrero,21st,Division,N,0.795213636929,3,1999,PM,19.3,B,,,,
211,Sutter,Market,Mason,W,0.564249764960,3,2015,AM,12.6,D,6.6,1.7,25.75757575757575757600,1.9090909090909091
184,Oak,Stanyan,Divisadero,E,0.917342330159,3,2007,AM,25.417,A,,,,
174,Mission/Otis,3rd,9th,S,0.979368189260,3,2006,AM,16.3,C,9.1,,,1.7912087912087912
14,6th St,Market,Brannan,S,0.722780496169,3,2011,PM,9.55387670361,D,,,,
81,Doyle/Lombard/Richardson,Lyon/Francisco,SF Cemetery,W,0.958092169447,1,2006,AM,31.4,B,,,,
10,4th St/Stockton,Harrison,Channel,S,0.596754541754,3,2013,AM,12.8,D,8.1,2.1,25.92592592592592592600,1.5802469135802469
40,Bayshore,Industrial,County Line,S,2.26068778151,3,1993,AM,27.4,A,,,,
114,Geary,Arguello,25th Ave,W,1.42315966319,3,2013,PM,15.9,C,8.0,0.5,6.25000000000000000000,1.9875000000000000
115,Geary,25th Ave,Great Hwy,W,1.78761096415,3,2017,PM,17.1,C,9.1,0.63906079,7.02264604395604395600,1.8791208791208791
23,19th Ave/Park Presidio,Junipero Serra,Sloat,N,1.24888872158,3,1993,PM,17.5,C,,,,
9,4th St/Stockton,O'Farrell,Harrison,S,0.564055637017,3,2007,AM,9.35235265662,D,5.1,,,1.8337946385529412
24,19th Ave/Park Presidio,Sloat,Lincoln,N,2.12907723919,3,2015,AM,13.1,C,7.9,2.3,29.11392405063291139200,1.6582278481012658
27,19th Ave/Park Presidio,US-101,Lake,S,1.25908915215,1,1993,AM,38.3,A,,,,
239,I-280,6th/Brannan,Weldon,S,3.46971923620,Fwy,2019,AM,53.01130307076102,C,,,,
21,16th St,Potrero,Mission,W,0.666427034121,3,2009,PM,15.231397183,C,6.87476246715,,,2.2155525017454639
159,Market/Portola,Guerrero,Castro,W,0.793811305289,3,2009,AM,15.1073529496,C,,,,
22,16th St,Mission,Market,W,0.736030323322,3,2011,PM,8.35963065245,E,6.05,1.78,29.42148760330578512400,1.3817571326363636
34,Alemany,Lyell,Junipero Serra,W,3.02655519968,3,2011,AM,21.4051465653,B,12.83,4.23,32.96960249415432579900,1.6683668406313328
122,Golden Gate,Masonic,Franklin,E,1.37296134315,3,2017,PM,14.9,C,,,,
226,Van Ness/S VanNess,Washington,Golden Gate,S,0.839659491227,3,2011,PM,11.4924614789,D,5.57,1.33,23.87791741472172351900,2.0632785419928187
24,19th Ave/Park Presidio,Sloat,Lincoln,N,2.12907723919,3,1991,PM,11.1,D,,,,
209,Stanyan,Turk,Fulton,S,0.199649573974,3,2009,PM,9.23608936156,D,,,,
123,Golden Gate,Franklin,Market,E,0.654019427686,3,2017,PM,6.2,F,,,,
184,Oak,Stanyan,Divisadero,E,0.917342330159,3,1993,AM,23.1,B,,,,
196,Pine,Market,Kearny,W,0.382655359247,3,2015,AM,7.36473755047,E,,,,
42,Brannan,Division,6th,E,0.543686772018,3,2013,PM,14.7,C,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2004,PM,10.2,D,,,,
88,Duboce/Division,Mission,Market,W,0.348636697167,3,1995,AM,11.7,D,,,,
66,Cesar Chavez,Guerrero,Bryant,E,0.755057869522,3,2011,PM,10.641336093,D,7.61,2.38,31.27463863337713534800,1.3983358860709593
9,4th St/Stockton,O'Farrell,Harrison,S,0.564055637017,3,2017,PM,9.8,D,,,,
244,I-80,US-101,Fremont Exit,E,1.73853632973,Fwy,2006,PM,8.9,F,,,,
39,Bayshore,Jerrold,Industrial,S,0.802763976744,3,2017,AM,19.3,B,7.7,1.241438517,16.12257814285714285700,2.5064935064935065
84,Drumm,Washington,Market,S,0.216551603299,3,2001,PM,17.4,C,,,,
108,Fulton,10th Ave,Park Presidio,W,0.204862455561,3,2011,AM,11.7671451762,D,7.63,1.87,24.50851900393184796900,1.5422208618872870
52,Broadway,Powell,Larkin,W,0.547817354303,1,2001,PM,11.0,F,,,,
180,North Point,Van Ness,Columbus,E,0.383452476840,3,2001,PM,7.4,E,,,,
70,Cesar Chavez,Kansas,Bryant,W,0.377772402655,3,2017,PM,18.3,C,,,,
172,Mission/Otis,3rd,Embarcadero,N,0.735527428542,3,2019,PM,5.91178502960248,F,4.960093106874676,1.4129657945890284,28.48667886154519005100,1.1918697698252401
233,I-280,Weldon,6th/Brannan,N,3.51470300942,Fwy,2015,PM,32.1,E,,,,
228,Van Ness/S VanNess,13th,Cesar Chavez,S,1.48833300689,3,2011,PM,18.6838469433,C,7.11,1.72,24.19127988748241912800,2.6278265743037975
60,Castro/Divisadero,Market,14th,N,0.322082953500,3,2009,AM,14.8147389346,C,8.51751330682,,,1.7393267730779817
73,Columbus,Montgomery,Greenwich,N,0.670645592975,3,1997,PM,10.3,D,,,,
44,Brannan,3rd,6th,W,0.516217358991,3,2015,AM,14.4,C,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2015,AM,11.2,D,,,,
186,Oak,Fillmore,Laguna,E,0.273835595627,3,2006,AM,16.5,C,,,,
81,Doyle/Lombard/Richardson,Lyon/Francisco,SF Cemetery,W,0.958092169447,1,2007,PM,35.2451129372,A,,,,
5,3rd St,Evans,Terry Francois,N,2.35998926098,3,2007,PM,26.0600179015,A,,,,
6,3rd St,Terry Francois,Market,N,1.04889791085,3,2011,AM,15.1456804902,C,6.01,2.47,41.09816971713810316100,2.5200799484525790
223,Van Ness/S VanNess,Golden Gate,Washington,N,0.839652033394,3,2011,PM,21.9406878715,B,5.5,1.69,30.72727272727272727300,3.9892159766363636
11,5th St,Brannan,Market,N,0.722305536750,3,2013,AM,9.54696132597,D,6.5,2.0,30.76923076923076923100,1.4687632809184615
234,US-101,County Line,Cortland,N,2.31092245625,Fwy,2013,PM,53.1,C,,,,
38,Bayshore,Industrial,Cesar Chavez,N,0.829650030423,3,2019,AM,11.054135607675908,D,10.625014356960262,1.8860946549891653,17.75145511924525085400,1.0403878278465136
210,Sutter,Divisadero,Gough,E,0.822182703122,3,2019,AM,11.05076972758135,D,8.195355888082204,1.3660555068819633,16.66865387589207034800,1.3484185285536565
232,I-280,Junipero Serra,Weldon,E,4.02580481717,Fwy,2017,PM,65.0,A,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2013,AM,21.5,B,,,,
70,Cesar Chavez,Kansas,Bryant,W,0.377772402655,3,2017,AM,19.8,B,,,,
184,Oak,Stanyan,Divisadero,E,0.917342330159,3,2015,PM,20.6,B,,,,
217,Turk,Market,Hyde,W,0.375659761448,3,2015,PM,12.5,D,6.7,1.6,23.88059701492537313400,1.8656716417910448
16,8th St,Market,Bryant,S,0.602907603633,3,1993,PM,15.8,C,,,,
84,Drumm,Washington,Market,S,0.216551603299,3,2007,PM,6.07755771109,F,,,,
89,Embarcadero,Townsend,North Point,N,2.16495434302,3,2009,PM,14.0044806847,C,,,,
100,Franklin,Market,Pine,N,1.06130230475,3,1993,AM,13.3,C,,,,
133,Harrison,4th,8th,W,0.686806802129,3,2017,PM,13.7,C,8.3,0.691025571,8.32560928915662650600,1.6506024096385542
39,Bayshore,Jerrold,Industrial,S,0.802763976744,3,1993,PM,21.0,B,,,,
228,Van Ness/S VanNess,13th,Cesar Chavez,S,1.48833300689,3,2013,AM,16.3,C,,,,
134,Harrison,8th,Division,W,0.399153591986,3,2011,AM,14.4233836728,C,7.47,2.47,33.06559571619812583700,1.9308411877911647
59,Bush,Gough,Market,E,1.45497411971,3,2009,PM,14.2969125241,C,,,,
172,Mission/Otis,3rd,Embarcadero,N,0.735527428542,3,2001,AM,8.7,E,,,,
8,3rd St,Evans,Jamestown,S,1.62369966050,3,2001,PM,18.1,C,,,,
33,Alemany,Bay Shore,Lyell,W,1.56629050264,3,2001,AM,28.4,A,,,,
210,Sutter,Divisadero,Gough,E,0.822182703122,3,2013,AM,15.9,C,9.0,2.3,25.55555555555555555600,1.7666666666666667
98,Folsom,4th,1st,E,0.515704432606,3,2006,AM,19.5,B,,,,
209,Stanyan,Turk,Fulton,S,0.199649573974,3,1993,AM,11.6,D,,,,
188,Ocean,19th Ave,Miramar,E,1.10967009791,3,2011,PM,12.8374820816,D,,,,
208,Stanyan,Fulton,Turk,N,0.197824394368,3,2013,AM,18.2,C,,,,
7,3rd St,Terry Francois,Evans,S,2.36056503215,3,2009,PM,27.8395916888,A,,,,
6,3rd St,Terry Francois,Market,N,1.04889791085,3,2013,AM,13.6,C,7.4,0.5,6.75675675675675675700,1.8378378378378378
66,Cesar Chavez,Guerrero,Bryant,E,0.755057869522,3,2001,PM,15.1,C,,,,
142,Junipero Serra,Brotherhood,County Line,S,0.296423595548,1,2001,PM,26.3,B,,,,
206,Sloat,Skyline,Junipero Serra,E,1.37751577085,1,1995,AM,21.5,D,,,,
81,Doyle/Lombard/Richardson,Lyon/Francisco,SF Cemetery,W,0.958092169447,1,2019,AM,37.78694106650689,A,,,,
46,Broadway,Gough,Larkin,E,0.364312036169,3,2015,PM,10.5152129817,D,,,,
208,Stanyan,Fulton,Turk,N,0.197824394368,3,2006,PM,15.9,C,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2011,AM,28.7591963025,A,,,,
90,Embarcadero,North Point,Townsend,S,2.16491593596,3,2007,AM,17.3264666681,C,,,,
217,Turk,Market,Hyde,W,0.375659761448,3,1993,AM,10.9,D,,,,
237,I-80,Treasure Island,Fremont Exit,W,2.71014073660,Fwy,2004,AM,22.3,F,,,,
244,I-80,US-101,Fremont Exit,E,1.73853632973,Fwy,2006,AM,12.3,F,,,,
6,3rd St,Terry Francois,Market,N,1.04889791085,3,2015,AM,12.1,D,7.7,0.6,7.79220779220779220800,1.5714285714285714
92,Evans,3rd,Cesar Chavez,N,0.725419720476,3,2017,PM,24.6,B,12.4,3.90040291,31.45486217741935483900,1.9838709677419355
145,King,2nd,4th,W,0.344637634925,3,2017,PM,8.0,E,,,,
225,Van Ness/S VanNess,Lombard,Washington,S,0.576466382615,3,2004,AM,13.4,C,,,,
15,7th St,Brannan,Market,N,0.722734761560,3,2011,AM,19.2801094016,B,7.02,2.33,33.19088319088319088300,2.7464543307122507
60,Castro/Divisadero,Market,14th,N,0.322082953500,3,2017,PM,11.9,D,6.8,1.187017687,17.45614245588235294100,1.7500000000000000
215,Townsend,2nd,7th,W,0.859940109574,3,2017,PM,9.1,D,5.2,1.080788867,20.78440128846153846200,1.7500000000000000
223,Van Ness/S VanNess,Golden Gate,Washington,N,0.839652033394,3,1999,PM,11.4,D,,,,
57,Bryant,4th,Embarcadero,E,0.772988184956,3,2006,PM,19.5,B,,,,
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2015,AM,24.4,B,,,,
165,Masonic,Presidio,Geary,S,0.292435985410,3,2007,PM,10.5407762921,D,,,,
25,19th Ave/Park Presidio,Lincoln,Lake,N,1.84601264148,3,2007,AM,20.4172548653,B,,,,
51,Broadway,Montgomery,Powell,W,0.354653552186,3,1993,PM,8.4,E,,,,
37,Bayshore,County Line,Industrial,N,2.26529775319,3,2011,AM,19.0632787281,B,5.91,2.4,40.60913705583756345200,3.2255970775126904
171,Mission/Otis,9th,3rd,N,0.979367599471,3,2007,AM,12.9763490566,D,8.5,,,1.5266293007764706
51,Broadway,Montgomery,Powell,W,0.354653552186,3,1993,AM,15.2,C,,,,
223,Van Ness/S VanNess,Golden Gate,Washington,N,0.839652033394,3,1993,PM,15.1,C,,,,
33,Alemany,Bay Shore,Lyell,W,1.56629050264,3,2019,PM,23.34929343849094,B,,,,
76,Columbus,Greenwich,Montgomery,S,0.670645593109,3,2007,PM,10.4377732113,D,,,,
130,Guerrero/San Jose,29th,Monterey,S,1.16595263224,1,2007,AM,26.0911368798,C,,,,
208,Stanyan,Fulton,Turk,N,0.197824394368,3,1997,PM,16.8,C,,,,
147,Lincoln/ Kezar,5th Ave,Stanyan,E,0.699060659113,3,1993,PM,22.8,B,,,,
20,16th St,Mission,Potrero,E,0.666427034121,3,2017,PM,7.9,E,5.7,0.435402301,7.63863685964912280700,1.3859649122807018
28,19th Ave/Park Presidio,Lake,Lincoln,S,1.84601372457,3,2011,PM,24.5691018809,B,13.32,2.79,20.94594594594594594600,1.8445271682357357
188,Ocean,19th Ave,Miramar,E,1.10967009791,3,2007,PM,14.9377508554,C,5.5,,,2.7159547009818182
135,Hayes,Market,Gough,W,0.391576854315,3,2019,AM,9.33393837407618,D,6.718297225697185,1.599913868230871,23.81427636323192648500,1.3893309659439129
143,Kearny,Market,Columbus,N,0.647422162187,3,2015,PM,8.9,E,6.8,0.6,8.82352941176470588200,1.3088235294117647
220,Turk,Divisadero,Stanyan,W,0.912411302068,3,2013,AM,18.4,C,11.4,1.3,11.40350877192982456100,1.6140350877192982
143,Kearny,Market,Columbus,N,0.647422162187,3,2017,AM,7.5,E,5.6,1.273889366,22.74802439285714285700,1.3392857142857143
168,Mission/Otis,Ocean,Cesar Chavez,N,1.94753609116,3,2009,PM,17.7633841658,C,9.03406028564,,,1.9662680571254997
99,Folsom,1st,Embarcadero,E,0.344679701988,3,2017,AM,7.0,E,,,,
109,Geary,Great Hwy,25th Ave,E,1.77842309125,3,2017,AM,17.5,C,9.2,1.022009258,11.10879628260869565200,1.9021739130434783
51,Broadway,Montgomery,Powell,W,0.354653552186,3,2001,AM,8.9,E,,,,
91,Evans,Cesar Chavez,3rd,S,0.725419720476,3,2015,PM,13.1072319202,C,10.5,2.2,20.95238095238095238100,1.2483078019238095
222,Van Ness/S VanNess,13th,Golden Gate,N,0.807720551166,3,2015,AM,13.0,C,6.4,0.8,12.50000000000000000000,2.0312500000000000
208,Stanyan,Fulton,Turk,N,0.197824394368,3,1991,PM,4.6,F,,,,
102,Fremont,Harrison,Market,N,0.481453823054,3,2004,PM,5.2,F,,,,
165,Masonic,Presidio,Geary,S,0.292435985410,3,2011,AM,10.0432344904,D,5.39,2.02,37.47680890538033395200,1.8633088108348794
162,Market/Portola,Santa Clara,Sloat,W,0.430782046226,3,2019,PM,13.627207365735593,C,,,,
159,Market/Portola,Guerrero,Castro,W,0.793811305289,3,2006,AM,16.9,C,6.3,,,2.6825396825396825
42,Brannan,Division,6th,E,0.543686772018,3,2007,PM,11.5820639961,D,,,,
209,Stanyan,Turk,Fulton,S,0.199649573974,3,2015,AM,16.2,C,,,,
53,Broadway,Larkin,Gough,W,0.363564254544,3,2009,PM,11.3074105557,D,,,,
64,Castro/Divisadero,Geary,14th,S,1.13367559359,3,2015,PM,9.6,D,5.6,0.5,8.92857142857142857100,1.7142857142857143
177,Mission/Otis,Cesar Chavez,Ocean,S,1.94753609270,3,2013,AM,16.2,C,8.7,0.9,10.34482758620689655200,1.8620689655172414
73,Columbus,Montgomery,Greenwich,N,0.670645592975,3,2007,AM,14.251589585,C,,,,
203,Potrero,21st,Cesar Chavez,S,0.601499781690,3,1999,AM,13.5,C,,,,
216,Turk,Stanyan,Divisadero,E,0.912411302068,3,2013,AM,17.7,C,9.3,2.8,30.10752688172043010800,1.9032258064516129
179,Montgomery,Broadway,Bush,S,0.506858032647,3,2011,PM,7.16894999895,E,6.75,2.07,30.66666666666666666700,1.0620666665111111
242,US-101,I-80,Cortland,S,1.96819137287,Fwy,2006,PM,30.3,E,,,,
72,Clay,Kearny,Davis,E,0.378528736482,3,1991,AM,11.7,D,,,,
55,Brotherhood,Alemany,Junipero Serra,W,0.470988433104,3,2015,PM,24.8,B,,,,
162,Market/Portola,Santa Clara,Sloat,W,0.430782046226,3,2013,PM,19.5,B,,,,
22,16th St,Mission,Market,W,0.736030323322,3,2017,AM,10.5,D,6.0,0.63268665,10.54477750000000000000,1.7500000000000000
1,1st St,Market,Harrison,S,0.481558021952,3,2007,AM,16.2947891131,C,,,,
10,4th St/Stockton,Harrison,Channel,S,0.596754541754,3,2009,PM,14.2590764877,C,7.33,,,1.9453037500272851
189,Ocean,Miramar,Howth,E,0.484469999936,3,2017,PM,10.7,D,6.0,0.59620258,9.93670966666666666700,1.7833333333333333
76,Columbus,Greenwich,Montgomery,S,0.670645593109,3,2007,AM,12.3382275074,D,,,,
112,Geary,Kearny,Gough,W,1.17639703583,3,1999,PM,15.9,C,,,,
199,Pine,Franklin,Presidio,W,1.26586349565,3,2001,PM,19.2,B,,,,
115,Geary,25th Ave,Great Hwy,W,1.78761096415,3,2006,PM,21.0,B,,,,
121,Geneva,Cayuga,Ocean,W,0.527710560386,3,2011,PM,10.1765329501,D,6.84,1.63,23.83040935672514619900,1.4877972149269006
230,West Portal,Sloat,Ulloa,N,0.535165055910,3,2007,PM,15.1135818936,C,7.1,,,2.1286735061408451
172,Mission/Otis,3rd,Embarcadero,N,0.735527428542,3,2017,PM,6.7,F,7.6,2.244528569,29.53327064473684210500,0.88157894736842105263
9,4th St/Stockton,O'Farrell,Harrison,S,0.564055637017,3,2013,AM,13.6,C,,,,
242,US-101,I-80,Cortland,S,1.96819137287,Fwy,2009,PM,45.6386553012,D,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,1997,AM,15.1,C,,,,
91,Evans,Cesar Chavez,3rd,S,0.725419720476,3,2019,PM,16.422075684507004,C,10.699610415416991,2.681483472766022,25.06150568718176807400,1.5348293112471230
32,Alemany,Lyell,Bay Shore,E,1.59170419230,3,2001,AM,19.0,C,,,,
47,Broadway,Larkin,Powell,E,0.547817354303,1,2011,AM,23.1578068618,C,,,,
108,Fulton,10th Ave,Park Presidio,W,0.204862455561,3,2013,AM,19.1,B,11.5,3.5,30.43478260869565217400,1.6608695652173913
157,Market/Portola,Drumm,Van Ness,W,1.77159669853,3,1993,AM,15.3,C,,,,
16,8th St,Market,Bryant,S,0.602907603633,3,2007,PM,21.1911882019,B,,,,
229,Washington,Drumm,Kearny,W,0.443557749998,3,2011,PM,14.8588838495,C,6.22,2.01,32.31511254019292604500,2.3888880786977492
191,Ocean,Miramar,19th Ave,W,1.10970844133,3,2015,AM,13.3,C,,,,
216,Turk,Stanyan,Divisadero,E,0.912411302068,3,2006,PM,18.4,C,10.5,,,1.7523809523809524
30,19th Ave/Park Presidio,Sloat,Junipero Serra,S,1.24888872158,3,2009,PM,12.1263919917,D,11.9687089055,,,1.0131746111836290
205,Skyline,Sloat,County Line,S,1.94421775284,3,2019,PM,33.79880711578222,A,,,,
52,Broadway,Powell,Larkin,W,0.547817354303,1,2013,PM,25.4662379421,C,,,,
24,19th Ave/Park Presidio,Sloat,Lincoln,N,2.12907723919,3,2006,PM,21.6,B,,,,
149,Lincoln/ Kezar,5th Ave,19th Ave,W,0.830036717317,3,2019,AM,19.045610625032747,B,12.13657241280442,2.8330815142587933,23.34334124904832145600,1.5692742544788923
148,Lincoln/ Kezar,Stanyan,5th Ave,W,0.699712820656,3,2013,AM,25.5,A,,,,
209,Stanyan,Turk,Fulton,S,0.199649573974,3,2011,PM,8.55565906749,E,,,,
179,Montgomery,Broadway,Bush,S,0.506858032647,3,2009,PM,9.23813897658,D,,,,
8,3rd St,Evans,Jamestown,S,1.62369966050,3,2013,PM,18.7,C,,,,
49,Broadway,Montgomery,Embarcadero,E,0.348306457956,3,2009,PM,14.7068012881,C,7.11294478073,,,2.0676107774578624
124,Gough,Pine,Geary,S,0.255620329960,3,1991,AM,9.5,D,,,,
181,North Point,Columbus,Embarcadero,E,0.613771483517,3,2013,PM,17.7454545455,C,7.8,3.6,46.15384615384615384600,2.2750582750641026
9,4th St/Stockton,O'Farrell,Harrison,S,0.564055637017,3,2011,PM,15.1038164495,C,4.57,1.69,36.98030634573304157500,3.3049926585339168
152,Market/Portola,Santa Clara,Burnett,E,1.33884085215,3,2013,AM,21.0,B,10.0,3.1,31.00000000000000000000,2.1000000000000000
170,Mission/Otis,14th,9th,N,0.649404914678,3,2006,PM,12.3,D,6.6,,,1.8636363636363636
202,Potrero,Division,21st,S,0.795213636929,3,2015,AM,14.4360902256,C,10.0,1.4,14.00000000000000000000,1.4436090225600000
93,Fell,Gough,Market,E,0.292938474432,3,2017,PM,8.9,E,,,,
54,Brotherhood,Junipero Serra,Alemany,E,0.429305973448,3,2015,AM,23.0,B,,,,
196,Pine,Market,Kearny,W,0.382655359247,3,1995,AM,7.3,E,,,,
195,O'Farrell,Mason,Market,E,0.283457090901,3,2009,AM,11.5873423253,D,7.62878973761,,,1.5188965384868718
73,Columbus,Montgomery,Greenwich,N,0.670645592975,3,2017,PM,11.9,D,5.5,0.509901951,9.27094456363636363600,2.1636363636363636
191,Ocean,Miramar,19th Ave,W,1.10970844133,3,2019,PM,12.098907549454985,D,7.309281367496803,0.8779760507463509,12.01179714671498336100,1.6552800393287469
238,I-80,Fremont Exit,US-101,W,1.70499663737,Fwy,1993,AM,33.3,E,,,,
2,2nd St,Brannan,Market,N,0.721663762149,3,2007,PM,11.7943275171,D,,,,
190,Ocean,Howth,Miramar,W,0.484469999936,3,2011,AM,15.7840139974,C,8.55,2.92,34.15204678362573099400,1.8460835084678363
244,I-80,US-101,Fremont Exit,E,1.73853632973,Fwy,2015,PM,7.6,F,,,,
175,Mission/Otis,9th,14th,S,0.682812825019,3,2007,AM,15.2382192835,C,7.0,,,2.1768884690714286
219,Turk,Gough,Divisadero,W,0.821631342898,3,2006,PM,19.3,B,,,,
65,Castro/Divisadero,14th,Market,S,0.322082953500,3,2019,AM,11.447705853009644,D,7.918793909123701,1.631430396107991,20.60200599776091625200,1.4456375534435969
119,Geneva,Santos,Paris,W,1.18847158845,3,2001,AM,27.3,A,,,,
137,Junipero Serra,County Line,Brotherhood,N,0.289362174587,1,2019,PM,15.661738292827506,E,,,,
177,Mission/Otis,Cesar Chavez,Ocean,S,1.94753609270,3,2015,AM,14.6,C,8.7,0.5,5.74712643678160919500,1.6781609195402299
229,Washington,Drumm,Kearny,W,0.443557749998,3,2013,AM,10.0891719745,D,,,,
244,I-80,US-101,Fremont Exit,E,1.73853632973,Fwy,2004,AM,24.9,F,,,,
